TimeInterval,GantryID,小客車,小貨車,大客車,大貨車,聯結車,direction,小客車速度,小貨車速度,大客車速度,大貨車速度,聯結車速度
57,2930,19,10,1,13,11,0,115,100,97,86,90
57,2930,16,6,2,5,5,1,109,106,100,86,82
57,3019,14,7,0,10,16,0,111,100,0,93,86
57,3019,16,4,2,5,8,1,113,108,66,97,86
57,3083,25,10,1,9,18,0,111,104,97,82,86
57,3083,13,5,0,6,9,1,111,111,0,93,82
57,3126,21,11,1,13,10,0,111,104,90,97,86
57,3126,11,8,1,8,8,1,104,184,97,154,161
57,3185,25,15,1,9,11,0,194,104,90,90,150
57,3185,12,9,3,4,8,1,104,93,93,91,86
57,3227,19,10,0,11,17,0,111,104,0,97,90
57,3227,15,5,1,5,6,1,104,97,97,97,86
57,3252,16,9,0,8,18,0,108,93,0,91,90
57,3252,12,2,0,6,5,1,104,111,0,93,86
57,3286,19,8,1,7,16,0,108,97,82,97,86
57,3286,21,7,0,8,5,1,108,104,0,95,86
57,3366,13,6,0,5,17,0,108,109,0,82,82
57,3366,16,6,1,6,9,1,115,102,86,102,90
57,3398,20,6,0,5,20,0,108,102,0,100,90
57,3398,17,4,1,5,6,1,108,97,90,86,93
57,3460,21,12,0,4,18,0,108,99,0,91,84
57,3460,14,4,0,3,9,1,104,100,0,75,79
57,3535,25,12,0,4,15,0,108,100,0,66,68
57,3535,12,8,1,3,6,1,97,99,93,90,79
57,3559,19,6,1,6,23,0,104,99,90,90,86
57,3561,14,9,1,1,4,1,100,104,104,97,86
57,3590,25,6,0,5,15,0,100,91,0,90,90
57,3590,19,9,1,3,9,1,104,104,100,97,82
57,3640,18,9,0,5,11,0,212,100,0,86,176
57,3640,29,7,0,7,7,1,108,115,0,97,86
57,3676,11,7,0,3,17,0,104,93,0,108,86
57,3676,23,4,0,4,8,1,104,109,0,97,88
57,3686,1,4,0,0,1,1,90,91,0,0,79
57,3696,14,6,0,3,15,0,97,90,0,100,82
57,3736,0,1,0,2,0,0,0,97,0,86,0
58,5,13,3,0,0,0,1,93,93,0,0,0
58,17,8,3,0,1,0,0,91,97,0,75,0
58,17,19,5,0,2,0,1,93,90,0,72,0
58,29,12,7,0,1,0,0,90,90,0,82,0
58,29,19,4,0,2,1,1,93,84,0,72,79
58,61,13,6,0,1,0,0,97,97,0,79,0
58,61,14,6,0,3,8,1,104,93,0,86,86
58,99,18,6,0,2,2,0,93,97,0,63,82
58,99,19,7,0,6,8,1,272,304,0,95,154
58,147,7,1,1,5,3,0,188,100,90,168,82
58,147,18,2,0,7,6,1,100,99,0,100,91
58,153,10,5,1,3,6,0,95,100,97,97,97
58,153,8,1,0,5,7,1,100,90,0,100,82
58,182,11,3,0,6,9,1,93,82,0,86,82
58,213,6,5,0,4,4,0,93,90,0,97,91
58,233,15,6,0,6,1,0,93,90,0,82,82
58,248,26,5,2,7,5,1,102,104,102,90,90
58,256,21,10,0,7,1,0,97,100,0,86,90
58,264,28,4,2,2,4,1,97,99,104,91,90
58,293,27,8,1,11,2,0,100,104,86,93,88
58,293,35,8,3,1,3,1,104,97,93,82,86
58,339,61,23,4,8,5,1,200,188,165,81,178
58,340,28,9,1,8,0,0,201,199,97,88,0
58,376,30,13,5,11,8,0,97,97,90,93,90
58,376,9,4,3,4,1,1,100,95,86,81,46
58,413,22,8,3,10,4,0,100,97,97,90,84
58,413,17,7,0,1,3,1,104,100,0,82,86
58,467,20,6,0,6,3,0,99,97,0,73,82
58,467,29,12,0,7,5,1,100,104,0,93,86
58,492,29,7,0,10,10,0,100,97,0,93,90
58,492,34,12,2,8,6,1,100,102,97,95,91
58,511,26,7,1,11,13,0,104,108,90,97,93
58,511,23,9,1,7,5,1,100,170,90,90,79
58,532,25,7,2,11,14,0,182,189,46,86,90
58,532,25,16,1,7,10,1,97,127,86,97,84
58,557,43,10,3,11,14,0,100,100,82,82,93
58,557,22,10,0,6,11,1,97,90,0,90,82
58,578,17,9,1,5,5,1,197,181,100,93,90
58,584,19,5,1,10,9,0,104,97,90,88,90
58,633,25,9,1,5,8,0,202,197,90,97,190
58,633,18,9,1,2,6,1,100,93,97,79,86
58,664,22,8,1,9,8,0,104,97,79,93,86
58,664,23,11,1,6,4,1,104,100,100,82,93
58,681,21,7,0,15,16,0,104,97,0,93,88
58,681,15,8,1,6,4,1,93,93,93,75,81
58,699,13,4,1,12,17,0,100,97,90,88,86
58,699,20,7,0,6,6,1,100,104,0,91,84
58,750,39,5,3,13,13,0,212,210,183,86,90
58,750,19,8,2,8,10,1,104,100,93,97,88
58,880,31,7,2,12,10,0,100,104,95,86,88
58,880,21,9,2,6,6,1,100,100,91,97,91
58,928,35,12,1,9,14,0,104,104,86,93,90
58,928,24,8,1,6,8,1,104,97,90,93,91
58,950,22,9,1,12,7,1,100,93,72,90,90
58,956,34,3,2,11,13,0,104,111,95,90,90
58,979,30,3,3,13,16,0,104,108,97,90,81
58,980,26,7,1,14,9,1,251,181,93,174,170
58,1045,35,5,2,4,14,0,206,197,100,208,165
58,1045,16,8,3,3,5,1,104,100,97,86,82
58,1123,33,8,2,12,7,0,104,104,97,93,90
58,1123,22,1,1,4,2,1,100,104,100,84,86
58,1292,25,7,0,9,3,0,104,97,0,86,93
58,1292,21,6,0,6,2,1,100,102,0,102,81
58,1389,22,6,0,10,10,0,109,100,0,91,90
58,1389,21,2,1,10,1,1,100,111,97,81,82
58,1465,34,5,2,11,12,0,108,97,100,93,93
58,1465,9,4,1,5,3,1,104,99,75,93,93
58,1572,36,10,3,14,3,0,104,104,86,77,72
58,1572,11,5,1,5,4,1,93,104,104,90,84
58,1621,28,11,2,14,12,0,111,104,106,97,86
58,1621,10,7,0,3,2,1,104,100,0,93,90
58,1664,24,11,1,10,8,0,208,197,100,90,88
58,1664,10,6,1,3,5,1,104,97,97,82,90
58,1699,34,7,1,14,9,0,111,104,108,91,90
58,1699,7,6,3,5,3,1,108,102,90,86,79
58,1774,25,6,4,9,9,0,111,100,93,90,90
58,1774,15,8,0,10,2,1,115,111,0,97,81
58,1802,19,5,0,12,6,0,108,108,0,97,91
58,1802,26,6,0,8,1,1,111,100,0,97,79
58,1839,14,4,2,14,8,0,111,106,108,95,91
58,1839,16,8,2,5,1,1,104,104,93,90,86
58,1906,16,4,3,13,10,0,109,104,100,90,88
58,1906,14,3,2,4,5,1,108,97,99,93,158
58,1960,33,11,2,11,15,0,276,251,169,172,229
58,1960,23,7,1,5,4,1,111,108,104,97,90
58,2011,28,5,2,12,17,0,109,111,90,91,86
58,2011,22,7,0,9,16,1,111,100,0,86,86
58,2089,33,7,1,7,15,0,108,111,111,86,86
58,2089,17,3,1,10,10,1,111,97,100,95,86
58,2156,23,13,0,9,18,0,111,111,0,90,93
58,2156,14,15,0,9,21,1,115,104,0,82,86
58,2249,24,5,0,12,13,0,111,108,0,75,75
58,2249,12,8,0,8,12,1,111,99,0,81,86
58,2322,21,8,2,11,21,0,111,104,61,93,82
58,2322,10,10,5,4,12,1,111,109,97,81,86
58,2394,34,9,1,10,7,0,111,100,75,88,86
58,2394,9,10,6,5,10,1,111,102,97,100,90
58,2425,22,10,2,15,12,0,111,113,104,93,86
58,2425,12,8,4,7,11,1,115,113,97,90,93
58,2472,17,5,4,13,15,0,111,111,99,90,93
58,2472,14,12,3,5,13,1,102,102,93,82,86
58,2514,23,6,1,8,19,0,108,109,97,86,90
58,2514,12,7,0,11,9,1,104,111,0,90,86
58,2603,20,6,0,7,20,0,111,113,0,86,93
58,2603,14,6,2,13,18,1,108,104,86,93,82
58,2674,18,4,0,9,15,0,108,109,0,90,86
58,2674,12,5,2,9,10,1,104,100,90,93,82
58,2714,19,3,1,7,18,0,111,111,97,82,88
58,2714,9,1,0,8,12,1,104,108,0,73,75
58,2827,16,8,1,7,13,0,111,104,100,86,86
58,2827,8,4,1,7,7,1,108,104,93,93,86
58,2866,18,9,1,10,16,0,111,72,97,93,88
58,2866,9,10,0,9,5,1,115,104,0,97,90
58,2930,20,4,0,11,15,0,111,100,0,93,90
58,2930,13,8,1,8,12,1,111,106,104,93,86
58,3019,23,11,2,12,10,0,111,104,100,88,84
58,3019,14,7,1,6,10,1,111,108,97,90,86
58,3083,22,19,0,14,13,0,111,108,0,97,86
58,3083,17,6,1,6,5,1,111,111,100,97,86
58,3126,25,15,1,7,13,0,108,104,72,86,90
58,3126,15,6,1,4,8,1,108,104,104,79,157
58,3185,21,11,1,8,16,0,108,198,86,86,90
58,3185,10,7,0,6,4,1,109,93,0,95,88
58,3227,16,11,0,5,19,0,106,108,0,93,86
58,3227,12,7,1,6,4,1,106,104,93,86,93
58,3252,18,6,0,9,21,0,104,106,0,82,86
58,3252,12,9,1,4,9,1,104,93,93,79,86
58,3286,11,4,0,6,17,0,108,106,0,84,82
58,3286,12,8,0,8,7,1,104,102,0,95,86
58,3366,17,5,0,3,19,0,104,111,0,90,82
58,3366,14,9,0,11,11,1,111,108,0,100,86
58,3398,27,14,0,4,26,0,111,108,0,100,90
58,3398,21,7,0,9,2,1,108,97,0,97,82
58,3460,28,5,0,4,18,0,106,100,0,86,84
58,3460,19,3,0,4,7,1,104,93,0,68,82
58,3535,27,7,2,4,18,0,104,100,86,63,61
58,3535,18,2,0,2,9,1,100,86,0,79,86
58,3559,23,10,0,5,8,0,104,106,0,90,90
58,3561,16,4,0,3,8,1,106,100,0,79,82
58,3590,21,13,0,4,11,0,104,100,0,93,82
58,3590,18,9,1,2,11,1,102,104,108,82,86
58,3640,19,13,0,5,13,0,199,213,0,196,86
58,3640,34,12,1,6,13,1,104,102,100,93,86
58,3676,21,8,0,3,9,0,97,100,0,104,82
58,3676,36,17,1,7,11,1,102,100,100,90,82
58,3686,2,0,0,0,0,1,86,0,0,0,0
58,3696,27,10,0,4,10,0,97,99,0,90,79
58,3736,1,0,0,1,0,0,97,0,0,79,0
59,5,7,4,0,0,0,1,93,81,0,0,0
59,17,7,3,0,0,0,0,82,93,0,0,0
59,17,10,4,0,0,1,1,82,93,0,0,82
59,29,8,1,0,0,1,0,93,90,0,0,79
59,29,26,8,0,3,0,1,95,93,0,93,0
59,61,10,1,0,2,1,0,93,97,0,93,82
59,61,35,8,0,2,4,1,97,100,0,79,84
59,99,16,10,1,3,4,0,95,93,90,68,72
59,99,25,8,0,3,8,1,285,250,0,139,145
59,147,8,4,0,4,4,0,262,183,0,172,179
59,147,13,3,0,1,4,1,100,82,0,90,88
59,153,12,7,0,4,1,0,95,97,0,93,86
59,153,10,4,0,5,3,1,97,88,0,82,82
59,182,13,1,1,4,4,1,100,115,79,95,88
59,213,12,5,0,5,0,0,91,104,0,86,0
59,233,12,6,1,5,4,0,97,100,97,90,88
59,248,43,6,1,6,9,1,100,84,82,95,90
59,256,24,9,2,8,4,0,95,90,93,93,91
59,264,36,9,0,7,10,1,97,100,0,93,84
59,293,22,8,3,7,6,0,97,97,90,90,90
59,293,26,4,2,5,2,1,100,100,100,86,93
59,339,87,18,3,5,7,1,200,193,187,90,75
59,340,26,6,6,9,4,0,199,204,95,189,91
59,376,30,10,4,10,3,0,97,93,81,82,86
59,376,28,8,0,3,6,1,100,99,0,82,50
59,413,27,6,1,6,4,0,97,99,86,86,84
59,413,16,4,3,4,2,1,100,99,90,91,81
59,467,21,6,0,8,1,0,97,90,0,79,61
59,467,10,3,0,6,1,1,100,104,0,93,108
59,492,17,7,2,9,7,0,97,100,91,90,93
59,492,13,3,0,7,2,1,100,104,0,93,84
59,511,24,4,2,7,7,0,100,108,95,93,93
59,511,10,9,0,10,3,1,172,179,0,183,109
59,532,20,6,1,7,4,0,97,107,90,172,154
59,532,27,20,2,7,8,1,114,104,93,90,84
59,557,36,13,2,8,7,0,100,122,122,95,86
59,557,17,15,0,7,10,1,100,93,0,90,86
59,578,23,15,0,6,13,1,203,184,0,93,82
59,584,25,9,1,10,11,0,97,97,97,90,86
59,633,25,4,2,13,15,0,206,100,59,93,90
59,633,21,8,0,7,10,1,97,93,0,93,86
59,664,21,5,2,13,16,0,104,93,99,86,90
59,664,20,9,0,8,8,1,104,93,0,93,91
59,681,33,8,2,16,12,0,104,95,97,88,93
59,681,19,8,0,6,6,1,93,86,0,82,84
59,699,19,5,3,15,14,0,100,104,97,86,90
59,699,19,10,1,6,7,1,104,100,100,84,93
59,750,33,8,2,17,16,0,210,208,215,93,93
59,750,27,10,1,3,2,1,97,97,93,86,84
59,880,43,6,0,11,10,0,100,100,0,82,86
59,880,27,12,0,12,10,1,104,100,0,90,90
59,928,49,3,2,15,15,0,100,90,95,86,86
59,928,19,11,2,12,7,1,104,100,90,90,82
59,950,20,9,2,7,6,1,106,97,91,93,82
59,956,41,8,1,10,20,0,108,102,90,93,91
59,979,46,10,1,14,19,0,104,100,93,91,82
59,980,28,11,0,7,8,1,197,132,0,179,166
59,1045,42,10,1,12,6,0,208,190,90,180,176
59,1045,15,7,2,11,2,1,100,97,95,90,91
59,1123,27,8,0,11,3,0,104,102,0,86,93
59,1123,14,9,3,3,3,1,99,100,97,75,93
59,1292,27,8,2,9,13,0,108,97,97,90,90
59,1292,19,3,1,8,1,1,104,100,104,90,97
59,1389,35,3,2,13,9,0,108,108,99,90,90
59,1389,14,7,0,8,2,1,102,100,0,93,77
59,1465,28,7,2,15,5,0,106,100,97,90,90
59,1465,17,4,2,7,2,1,104,104,95,86,84
59,1572,27,8,2,13,19,0,104,100,100,82,72
59,1572,6,4,1,5,3,1,18,106,86,90,93
59,1621,38,7,0,14,6,0,111,111,0,93,88
59,1621,7,2,1,6,4,1,104,113,104,91,84
59,1664,40,5,4,12,7,0,212,104,97,81,86
59,1664,10,4,1,5,3,1,100,104,100,90,82
59,1699,32,11,4,13,5,0,108,104,97,86,86
59,1699,9,4,1,4,6,1,104,99,90,93,86
59,1774,27,9,0,18,9,0,108,104,0,90,75
59,1774,17,9,3,5,5,1,108,104,7,90,90
59,1802,18,5,3,18,11,0,106,111,97,95,93
59,1802,9,9,2,9,2,1,108,104,95,93,88
59,1839,16,7,1,15,8,0,108,111,97,97,93
59,1839,23,6,0,10,2,1,111,97,0,95,81
59,1906,17,4,2,8,5,0,108,93,93,91,93
59,1906,30,18,1,9,4,1,280,104,93,93,86
59,1960,35,10,3,16,13,0,269,272,90,168,224
59,1960,20,10,1,7,9,1,106,106,93,90,82
59,2011,25,13,0,5,13,0,108,111,0,97,90
59,2011,24,4,1,7,9,1,111,109,100,97,86
59,2089,25,19,0,6,17,0,111,108,0,84,93
59,2089,23,7,0,12,15,1,111,104,0,86,90
59,2156,29,7,1,12,14,0,115,115,104,93,88
59,2156,17,4,1,7,11,1,115,99,104,100,86
59,2249,31,6,2,17,22,0,111,108,100,82,81
59,2249,11,14,1,13,22,1,111,104,108,79,86
59,2322,22,10,1,7,9,0,109,100,82,93,90
59,2322,16,13,0,6,14,1,115,104,0,95,86
59,2394,21,8,2,11,16,0,111,111,104,90,90
59,2394,14,10,1,5,17,1,111,104,97,100,86
59,2425,25,9,1,10,19,0,111,104,97,90,93
59,2425,7,9,4,6,14,1,108,108,97,81,86
59,2472,21,7,1,8,16,0,111,108,86,90,93
59,2472,11,9,5,5,11,1,108,100,97,97,90
59,2514,27,4,0,15,16,0,111,108,0,90,90
59,2514,17,7,2,8,15,1,108,104,99,88,86
59,2603,21,3,0,13,16,0,111,111,0,93,86
59,2603,11,7,1,14,5,1,104,111,97,86,90
59,2674,20,6,1,7,17,0,111,106,100,82,90
59,2674,15,8,1,19,12,1,104,106,86,86,82
59,2714,22,9,0,10,12,0,109,100,0,86,86
59,2714,10,3,1,9,8,1,109,100,93,79,73
59,2827,21,5,1,13,15,0,115,108,93,90,90
59,2827,11,5,0,7,7,1,104,108,0,97,82
59,2866,22,11,0,9,9,0,111,104,0,93,93
59,2866,10,4,1,9,8,1,113,108,28,93,88
59,2930,19,17,1,10,12,0,115,108,97,81,86
59,2930,12,9,0,8,7,1,108,104,0,95,86
59,3019,22,16,0,13,12,0,111,106,0,93,86
59,3019,15,9,0,11,10,1,111,108,0,90,90
59,3083,19,13,0,13,17,0,111,108,0,90,90
59,3083,15,12,1,6,13,1,111,108,97,82,86
59,3126,24,12,0,8,20,0,108,108,0,88,90
59,3126,16,7,1,5,6,1,190,104,100,170,159
59,3185,16,8,0,4,20,0,104,104,0,99,84
59,3185,16,3,0,2,10,1,111,97,0,84,84
59,3227,14,9,0,7,17,0,108,111,0,90,90
59,3227,11,8,0,4,6,1,108,108,0,88,79
59,3252,15,8,0,4,16,0,104,100,0,88,84
59,3252,12,5,1,4,7,1,108,108,82,90,82
59,3286,17,12,0,5,12,0,115,95,0,90,82
59,3286,17,8,1,3,8,1,104,91,93,79,86
59,3366,24,11,0,5,20,0,109,97,0,90,86
59,3366,20,7,1,4,8,1,113,108,100,102,90
59,3398,21,8,1,7,19,0,111,102,100,97,90
59,3398,16,6,0,8,7,1,104,102,0,95,86
59,3460,27,11,1,4,22,0,108,100,93,100,82
59,3460,16,9,0,8,5,1,104,100,0,75,68
59,3535,25,10,0,7,15,0,104,106,0,64,57
59,3535,21,9,1,7,3,1,108,97,90,86,82
59,3559,17,15,0,3,9,0,100,104,0,93,86
59,3561,18,1,0,8,5,1,108,90,0,86,93
59,3590,19,16,0,5,5,0,104,100,0,97,93
59,3590,19,5,0,2,10,1,100,104,0,86,86
59,3640,27,11,1,4,7,0,208,97,97,100,82
59,3640,30,8,0,2,8,1,109,109,0,93,82
59,3676,25,13,1,3,16,0,104,100,97,86,86
59,3676,31,6,0,3,11,1,108,102,0,93,86
59,3686,0,0,0,0,0,1,0,0,0,0,0
59,3696,22,12,0,4,12,0,99,91,0,90,84
59,3736,1,0,0,0,1,0,97,0,0,0,82
60,5,8,7,0,0,0,1,95,82,0,0,0
60,17,5,2,0,0,0,0,90,90,0,0,0
60,17,18,7,0,0,1,1,93,86,0,0,75
60,29,7,5,0,1,1,0,86,86,0,64,79
60,29,15,7,0,2,1,1,90,100,0,91,93
60,61,8,6,0,1,1,0,93,93,0,68,82
60,61,25,13,0,3,3,1,90,97,0,93,86
60,99,13,5,0,5,3,0,93,93,0,72,90
60,99,34,11,1,2,4,1,274,280,90,90,154
60,147,11,4,0,5,1,0,292,285,0,90,90
60,147,14,9,0,4,3,1,95,97,0,97,93
60,153,18,4,1,9,3,0,97,100,100,93,93
60,153,12,5,0,2,1,1,95,86,0,95,93
60,182,8,3,0,5,4,1,100,97,0,82,82
60,213,10,7,2,7,4,0,91,97,72,90,90
60,233,10,8,1,8,5,0,97,88,64,81,86
60,248,26,7,0,3,6,1,100,97,0,86,86
60,256,23,12,2,10,4,0,93,88,81,82,88
60,264,33,6,2,4,5,1,100,100,86,90,93
60,293,21,4,5,9,4,0,100,102,68,79,86
60,293,40,5,1,3,7,1,100,93,97,97,86
60,339,72,16,2,9,8,1,200,196,88,90,81
60,340,33,8,1,9,2,0,204,183,111,86,88
60,376,33,11,0,12,3,0,97,93,0,90,90
60,376,20,7,2,6,2,1,95,82,77,88,50
60,413,15,8,3,10,3,0,100,97,86,84,97
60,413,27,13,0,6,6,1,104,97,0,97,86
60,467,15,8,5,5,2,0,93,97,86,79,77
60,467,29,11,0,6,6,1,104,100,0,93,91
60,492,20,11,0,9,10,0,97,97,0,93,86
60,492,20,10,0,5,4,1,104,99,0,93,91
60,511,24,13,0,12,16,0,104,100,0,97,93
60,511,21,9,0,7,4,1,163,168,0,102,84
60,532,17,10,1,10,17,0,100,197,93,183,86
60,532,17,10,0,14,5,1,100,95,0,89,100
60,557,40,16,3,15,20,0,100,97,100,86,91
60,557,16,11,0,8,2,1,97,93,0,84,86
60,578,20,15,0,6,8,1,197,197,0,91,84
60,584,22,4,2,12,19,0,100,91,93,82,90
60,633,25,4,2,14,22,0,205,106,61,84,90
60,633,12,20,1,5,11,1,97,93,79,86,79
60,664,22,3,0,14,11,0,100,100,0,93,93
60,664,25,18,0,8,14,1,100,97,0,93,82
60,681,24,9,1,11,13,0,106,100,86,93,90
60,681,21,9,0,9,15,1,93,90,0,86,79
60,699,11,4,0,11,12,0,104,99,0,93,84
60,699,19,11,2,8,7,1,100,97,91,90,93
60,750,46,8,1,11,16,0,217,230,97,100,90
60,750,26,15,0,5,8,1,100,100,0,86,82
60,880,43,9,3,13,17,0,100,97,93,86,79
60,880,30,17,2,7,3,1,100,97,84,82,86
60,928,49,16,0,15,19,0,108,99,0,93,90
60,928,24,11,1,11,5,1,102,97,97,90,93
60,950,23,12,0,14,8,1,104,99,0,88,82
60,956,43,9,0,14,17,0,104,108,0,95,90
60,979,37,9,0,10,16,0,104,104,0,82,88
60,980,25,12,2,12,8,1,204,186,93,178,154
60,1045,35,7,1,11,3,0,212,176,68,170,93
60,1045,21,8,0,6,5,1,104,95,0,91,90
60,1123,27,9,2,10,17,0,108,93,97,91,90
60,1123,14,7,3,3,4,1,104,97,97,79,81
60,1292,27,4,1,7,17,0,108,106,93,97,90
60,1292,12,7,2,6,2,1,97,100,99,84,59
60,1389,32,7,2,12,2,0,104,100,99,90,93
60,1389,21,2,2,8,1,1,104,95,99,88,93
60,1465,34,9,2,12,16,0,108,104,102,97,90
60,1465,19,6,0,11,1,1,100,106,0,93,97
60,1572,35,11,2,15,8,0,111,104,95,86,73
60,1572,22,5,2,11,4,1,106,108,99,93,88
60,1621,47,9,5,11,9,0,108,108,97,90,86
60,1621,9,7,2,7,1,1,104,188,97,167,86
60,1664,32,11,1,20,7,0,215,108,104,174,163
60,1664,6,6,1,7,4,1,106,99,82,93,90
60,1699,28,11,1,16,9,0,111,108,104,90,86
60,1699,12,5,1,3,2,1,108,93,104,90,88
60,1774,28,9,3,15,11,0,108,104,100,90,90
60,1774,13,4,2,3,2,1,108,102,57,97,90
60,1802,21,6,1,5,6,0,108,108,3,97,93
60,1802,19,9,2,6,3,1,108,104,97,90,93
60,1839,22,3,2,5,7,0,111,100,90,97,86
60,1839,14,10,2,11,2,1,104,104,91,90,82
60,1906,22,8,3,10,5,0,106,108,86,93,86
60,1906,20,6,0,10,5,1,196,108,0,97,79
60,1960,31,16,0,6,17,0,274,274,0,172,229
60,1960,18,14,1,16,12,1,108,100,97,93,86
60,2011,32,8,1,15,17,0,111,108,14,86,93
60,2011,21,13,2,6,9,1,104,108,90,91,86
60,2089,25,5,2,16,11,0,111,111,100,93,90
60,2089,21,4,2,10,7,1,108,109,99,91,86
60,2156,27,5,1,12,25,0,111,104,97,93,90
60,2156,21,9,1,7,17,1,108,108,86,90,86
60,2249,22,10,0,6,14,0,113,115,0,91,90
60,2249,21,10,1,3,11,1,115,102,104,93,82
60,2322,24,10,4,14,10,0,106,106,99,90,90
60,2322,16,15,1,14,25,1,113,104,104,90,86
60,2394,27,6,1,11,18,0,111,106,97,90,93
60,2394,22,16,0,10,21,1,113,106,0,95,90
60,2425,29,5,0,16,11,0,115,111,0,91,90
60,2425,18,10,0,4,13,1,113,104,0,99,90
60,2472,25,8,0,13,17,0,115,111,0,93,90
60,2472,15,9,2,5,13,1,111,100,82,79,86
60,2514,20,8,0,9,23,0,111,109,0,90,86
60,2514,11,8,5,6,7,1,111,104,97,90,93
60,2603,22,6,1,8,15,0,111,109,100,88,86
60,2603,13,7,2,8,17,1,111,104,66,86,86
60,2674,17,10,1,10,13,0,108,108,93,91,86
60,2674,18,9,1,14,15,1,106,100,97,97,86
60,2714,18,5,1,11,16,0,111,104,93,93,88
60,2714,12,7,0,14,11,1,108,108,0,75,72
60,2827,18,9,0,8,11,0,111,100,0,90,86
60,2827,16,6,2,9,11,1,108,104,95,93,86
60,2866,21,11,1,16,9,0,108,108,100,97,86
60,2866,11,4,1,5,7,1,111,104,21,97,86
60,2930,13,14,0,14,11,0,108,108,0,97,86
60,2930,9,7,1,8,6,1,108,108,104,91,86
60,3019,13,12,0,6,12,0,111,104,0,95,91
60,3019,13,11,2,8,10,1,104,108,73,90,86
60,3083,19,17,1,7,23,0,111,108,25,90,90
60,3083,12,6,4,9,9,1,108,108,93,97,90
60,3126,25,8,0,9,27,0,108,109,0,93,86
60,3126,16,10,0,7,16,1,197,176,0,144,152
60,3185,24,10,0,5,17,0,194,190,0,86,86
60,3185,11,9,1,3,7,1,111,108,97,93,86
60,3227,26,14,1,5,17,0,108,104,90,90,86
60,3227,18,7,1,5,5,1,108,108,100,93,86
60,3252,21,9,0,6,18,0,108,108,0,95,86
60,3252,15,8,0,4,10,1,108,104,0,84,86
60,3286,16,6,1,4,26,0,106,108,93,99,81
60,3286,15,9,0,7,6,1,104,104,0,79,86
60,3366,23,7,1,7,19,0,108,100,97,86,82
60,3366,13,7,1,6,8,1,111,108,97,86,95
60,3398,32,10,0,5,21,0,111,111,0,100,86
60,3398,18,7,1,2,11,1,108,100,97,99,86
60,3460,25,12,0,13,12,0,111,106,0,90,82
60,3460,14,8,1,9,6,1,100,100,36,75,75
60,3535,24,15,0,8,14,0,108,100,0,73,68
60,3535,17,14,0,3,7,1,100,99,0,93,90
60,3559,30,14,3,5,7,0,102,100,100,86,82
60,3561,19,13,1,0,7,1,108,100,90,0,82
60,3590,33,13,3,9,9,0,100,97,97,90,82
60,3590,22,9,0,9,4,1,102,104,0,86,86
60,3640,32,11,1,8,15,0,247,97,97,91,86
60,3640,21,4,0,9,11,1,111,111,0,93,90
60,3676,29,8,0,4,17,0,108,93,0,95,86
60,3676,22,8,0,8,11,1,106,106,0,91,90
60,3686,1,0,0,0,0,1,79,0,0,0,0
60,3696,36,9,0,1,18,0,100,97,0,104,88
60,3736,1,0,0,0,0,0,72,0,0,0,0
61,5,9,2,0,0,0,1,90,100,0,0,0
61,17,4,1,0,0,0,0,97,108,0,0,0
61,17,12,4,0,0,0,1,88,86,0,0,0
61,29,6,1,0,0,0,0,88,97,0,0,0
61,29,23,6,0,0,1,1,93,91,0,0,82
61,61,10,1,0,1,0,0,97,93,0,97,0
61,61,27,11,1,3,10,1,93,97,90,86,79
61,99,26,7,0,2,4,0,100,97,0,37,90
61,99,22,12,2,6,4,1,275,270,143,162,146
61,147,12,6,1,5,1,0,258,264,86,176,90
61,147,22,6,0,7,3,1,91,97,0,90,90
61,153,11,5,1,4,4,0,97,97,64,79,88
61,153,11,8,0,2,1,1,104,93,0,95,93
61,182,7,5,0,3,4,1,90,104,0,93,81
61,213,9,4,1,4,3,0,100,84,68,75,86
61,233,12,3,0,11,8,0,104,79,0,75,84
61,248,28,6,1,6,2,1,100,99,90,97,91
61,256,31,4,2,13,5,0,100,91,84,82,86
61,264,30,6,0,4,2,1,100,97,0,95,82
61,293,26,7,0,16,5,0,99,93,0,84,86
61,293,27,5,1,3,1,1,100,97,108,93,82
61,339,82,14,1,9,2,1,194,190,97,177,95
61,340,32,10,1,7,3,0,203,107,93,82,97
61,376,32,15,6,12,5,0,97,97,90,82,86
61,376,14,9,2,3,5,1,99,97,75,86,57
61,413,15,9,3,2,3,0,100,97,97,88,90
61,413,13,8,2,4,2,1,100,97,91,97,82
61,467,18,16,0,8,7,0,97,93,0,79,72
61,467,18,10,0,7,4,1,102,99,0,93,90
61,492,32,12,0,9,17,0,100,100,0,90,90
61,492,22,9,0,7,4,1,97,97,0,93,90
61,511,36,11,1,12,13,0,106,108,100,93,97
61,511,14,14,0,8,4,1,99,118,0,86,79
61,532,22,10,2,12,17,0,208,97,93,86,169
61,532,32,15,0,8,10,1,104,93,0,88,84
61,557,38,15,1,12,14,0,102,107,90,93,93
61,557,18,14,0,9,5,1,99,100,0,90,82
61,578,19,12,0,9,4,1,208,193,0,93,88
61,584,21,12,0,14,11,0,100,100,0,91,86
61,633,23,9,2,13,9,0,202,203,99,93,86
61,633,20,8,0,11,2,1,99,93,0,86,84
61,664,14,10,2,12,17,0,100,99,86,93,86
61,664,22,14,1,10,7,1,100,93,97,93,86
61,681,20,5,1,17,16,0,102,104,72,93,90
